plate_num,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_name,startingmat_1_eq,startingmat_2_name,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,reagent_2_cas,reagent_2_name,reagent_2_smiles,reagent_2_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,product_1_area,selectivity_area
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1239478-87-5,AdBippyPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.029,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1239478-87-5,AdBippyPhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.029,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1805783-60-1,AlPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.029,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,255836-67-0,TrixiePhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.026,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1805783-60-1,AlPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.023,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1239478-87-5,AdBippyPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.022,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.022,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1805783-60-1,AlPhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.020,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1805783-60-1,AlPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.020,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.017,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1239478-87-5,AdBippyPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.016,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,628333-86-8,TRIPPYPHOS,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,628333-86-8,TRIPPYPHOS,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,932710-63-9,(pDMA-Ph)P(tBu)2 = AmPhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,395116-70-8,cataCXium ABn,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,85417-41-0,DMPP,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,894086-00-1,BippyPhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,628333-86-8,TRIPPYPHOS,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,224311-49-3,tBuDavePhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,564483-19-8,tBuXPhos,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,628333-86-8,TRIPPYPHOS,0.04,108-67-8,mesitylene,CC1=CC(=CC(=C1)C)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,395116-70-8,cataCXium ABn,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,85417-41-0,DMPP,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,628333-86-8,TRIPPYPHOS,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,564483-19-8,tBuXPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,628333-86-8,TRIPPYPHOS,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,932710-63-9,(pDMA-Ph)P(tBu)2 = AmPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,395116-70-8,cataCXium ABn,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,85417-41-0,DMPP,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,628333-86-8,TRIPPYPHOS,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,224311-49-3,tBuDavePhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,564483-19-8,tBuXPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,628333-86-8,TRIPPYPHOS,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1025096-61-0,Metamorphos,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,85417-41-0,DMPP,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,628333-86-8,TRIPPYPHOS,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,628333-86-8,TRIPPYPHOS,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,224311-49-3,tBuDavePhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,564483-19-8,tBuXPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
3,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,3375-31-3,[Pd(OAc)2],CC(=O)[O-].CC(=O)[O-].[Pd+2],0.02,628333-86-8,TRIPPYPHOS,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.000,0.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.922,0.954
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.845,0.981
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.787,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.779,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.769,0.928
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.757,0.769
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,5614-37-9,cyclopentyl-methyl-ether,COC1CCCC1,1,0.608,0.967
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.599,0.795
